UF;Tipo Crime;Ano;Mês;Ocorrências
Distrito Federal;Roubo de veículo;2015;10;433
Distrito Federal;Roubo seguido de morte (latrocínio);2015;10;6
Distrito Federal;Tentativa de homicídio;2015;10;0
Distrito Federal;Estupro;2015;11;61
Distrito Federal;Furto de veículo;2015;11;590
Distrito Federal;Homicídio doloso;2015;11;49
Distrito Federal;Lesão corporal seguida de morte;2015;11;1
Distrito Federal;Roubo a instituição financeira;2015;11;0
Distrito Federal;Roubo de carga;2015;11;1
Distrito Federal;Roubo de veículo;2015;11;440
Distrito Federal;Roubo seguido de morte (latrocínio);2015;11;3
Distrito Federal;Tentativa de homicídio;2015;11;66
Distrito Federal;Estupro;2015;12;54
Distrito Federal;Furto de veículo;2015;12;572
Distrito Federal;Homicídio doloso;2015;12;67
Distrito Federal;Lesão corporal seguida de morte;2015;12;0
Distrito Federal;Roubo a instituição financeira;2015;12;0
Distrito Federal;Roubo de carga;2015;12;5
Distrito Federal;Roubo de veículo;2015;12;410
Distrito Federal;Roubo seguido de morte (latrocínio);2015;12;4
Distrito Federal;Tentativa de homicídio;2015;12;96
Distrito Federal;Estupro;2016;1;49
Distrito Federal;Furto de veículo;2016;1;636
Distrito Federal;Homicídio doloso;2016;1;72
Distrito Federal;Lesão corporal seguida de morte;2016;1;1
Distrito Federal;Roubo a instituição financeira;2016;1;4
Distrito Federal;Roubo de carga;2016;1;2
Distrito Federal;Roubo de veículo;2016;1;492
Distrito Federal;Roubo seguido de morte (latrocínio);2016;1;4
Distrito Federal;Tentativa de homicídio;2016;1;94
Distrito Federal;Estupro;2016;2;32
Distrito Federal;Furto de veículo;2016;2;553
Distrito Federal;Homicídio doloso;2016;2;48
Distrito Federal;Lesão corporal seguida de morte;2016;2;1
Distrito Federal;Roubo a instituição financeira;2016;2;0
Distrito Federal;Roubo de carga;2016;2;6
Distrito Federal;Roubo de veículo;2016;2;413
Distrito Federal;Roubo seguido de morte (latrocínio);2016;2;3
Distrito Federal;Tentativa de homicídio;2016;2;77
Distrito Federal;Estupro;2016;3;32
Distrito Federal;Furto de veículo;2016;3;553
Distrito Federal;Homicídio doloso;2016;3;48
Distrito Federal;Lesão corporal seguida de morte;2016;3;1
Distrito Federal;Roubo a instituição financeira;2016;3;0
Distrito Federal;Roubo de carga;2016;3;6
Distrito Federal;Roubo de veículo;2016;3;413
Distrito Federal;Roubo seguido de morte (latrocínio);2016;3;3
Distrito Federal;Tentativa de homicídio;2016;3;77
Distrito Federal;Estupro;2016;4;53
Distrito Federal;Furto de veículo;2016;4;642
Distrito Federal;Homicídio doloso;2016;4;38
Distrito Federal;Lesão corporal seguida de morte;2016;4;1
Distrito Federal;Roubo a instituição financeira;2016;4;0
Distrito Federal;Roubo de carga;2016;4;3
Distrito Federal;Roubo de veículo;2016;4;491
Distrito Federal;Roubo seguido de morte (latrocínio);2016;4;3
Distrito Federal;Tentativa de homicídio;2016;4;62
Distrito Federal;Estupro;2016;5;53
Distrito Federal;Furto de veículo;2016;5;644
Distrito Federal;Homicídio doloso;2016;5;39
Distrito Federal;Lesão corporal seguida de morte;2016;5;1
Distrito Federal;Roubo a instituição financeira;2016;5;0
Distrito Federal;Roubo de carga;2016;5;3
Distrito Federal;Roubo de veículo;2016;5;491
Distrito Federal;Roubo seguido de morte (latrocínio);2016;5;3
Distrito Federal;Tentativa de homicídio;2016;5;61
Distrito Federal;Estupro;2016;6;68
Distrito Federal;Furto de veículo;2016;6;530
Distrito Federal;Homicídio doloso;2016;6;40
Distrito Federal;Lesão corporal seguida de morte;2016;6;0
Distrito Federal;Roubo a instituição financeira;2016;6;0
Distrito Federal;Roubo de carga;2016;6;2
Distrito Federal;Roubo de veículo;2016;6;371
Distrito Federal;Roubo seguido de morte (latrocínio);2016;6;5
Distrito Federal;Tentativa de homicídio;2016;6;61
Distrito Federal;Estupro;2016;7;65
Distrito Federal;Furto de veículo;2016;7;525
Distrito Federal;Homicídio doloso;2016;7;31
Distrito Federal;Lesão corporal seguida de morte;2016;7;0
Distrito Federal;Roubo a instituição financeira;2016;7;0
Distrito Federal;Roubo de carga;2016;7;6
Distrito Federal;Roubo de veículo;2016;7;468
Distrito Federal;Roubo seguido de morte (latrocínio);2016;7;6
Distrito Federal;Tentativa de homicídio;2016;7;60
Distrito Federal;Estupro;2016;8;63
Distrito Federal;Furto de veículo;2016;8;585
Distrito Federal;Homicídio doloso;2016;8;50
Distrito Federal;Lesão corporal seguida de morte;2016;8;0
Distrito Federal;Roubo a instituição financeira;2016;8;0
Distrito Federal;Roubo de carga;2016;8;5
Distrito Federal;Roubo de veículo;2016;8;470
Distrito Federal;Roubo seguido de morte (latrocínio);2016;8;6
Distrito Federal;Tentativa de homicídio;2016;8;75
Distrito Federal;Estupro;2016;9;71
Distrito Federal;Furto de veículo;2016;9;561
Distrito Federal;Homicídio doloso;2016;9;58
Distrito Federal;Lesão corporal seguida de morte;2016;9;1
Distrito Federal;Roubo a instituição financeira;2016;9;0
Distrito Federal;Roubo de carga;2016;9;7
Distrito Federal;Roubo de veículo;2016;9;506
Distrito Federal;Roubo seguido de morte (latrocínio);2016;9;2
Distrito Federal;Tentativa de homicídio;2016;9;90
Distrito Federal;Estupro;2016;10;55
Distrito Federal;Furto de veículo;2016;10;577
Distrito Federal;Homicídio doloso;2016;10;50
Distrito Federal;Lesão corporal seguida de morte;2016;10;0
Distrito Federal;Roubo a instituição financeira;2016;10;0
Distrito Federal;Roubo de carga;2016;10;9
Distrito Federal;Roubo de veículo;2016;10;526
Distrito Federal;Roubo seguido de morte (latrocínio);2016;10;3
Distrito Federal;Tentativa de homicídio;2016;10;93
Distrito Federal;Estupro;2016;11;41
Distrito Federal;Furto de veículo;2016;11;546
Distrito Federal;Homicídio doloso;2016;11;49
Distrito Federal;Lesão corporal seguida de morte;2016;11;0
Distrito Federal;Roubo a instituição financeira;2016;11;1
Distrito Federal;Roubo de carga;2016;11;7
Distrito Federal;Roubo de veículo;2016;11;513
Distrito Federal;Roubo seguido de morte (latrocínio);2016;11;2
Distrito Federal;Tentativa de homicídio;2016;11;71
Distrito Federal;Estupro;2016;12;54
Distrito Federal;Furto de veículo;2016;12;572
Distrito Federal;Homicídio doloso;2016;12;49
Distrito Federal;Lesão corporal seguida de morte;2016;12;0
Distrito Federal;Roubo a instituição financeira;2016;12;0
Distrito Federal;Roubo de carga;2016;12;11
Distrito Federal;Roubo de veículo;2016;12;470
Distrito Federal;Roubo seguido de morte (latrocínio);2016;12;2
Distrito Federal;Tentativa de homicídio;2016;12;94
Distrito Federal;Estupro;2017;1;60
Distrito Federal;Furto de veículo;2017;1;518
Distrito Federal;Homicídio doloso;2017;1;40
Distrito Federal;Lesão corporal seguida de morte;2017;1;0
Distrito Federal;Roubo a instituição financeira;2017;1;0
Distrito Federal;Roubo de carga;2017;1;4
Distrito Federal;Roubo de veículo;2017;1;444
Distrito Federal;Roubo seguido de morte (latrocínio);2017;1;4
Distrito Federal;Tentativa de homicídio;2017;1;78
Distrito Federal;Estupro;2017;2;38
Distrito Federal;Furto de veículo;2017;2;348
Distrito Federal;Homicídio doloso;2017;2;46
Distrito Federal;Lesão corporal seguida de morte;2017;2;0
Distrito Federal;Roubo a instituição financeira;2017;2;0
Distrito Federal;Roubo de carga;2017;2;4
Distrito Federal;Roubo de veículo;2017;2;431
Distrito Federal;Roubo seguido de morte (latrocínio);2017;2;2
Distrito Federal;Tentativa de homicídio;2017;2;85
Distrito Federal;Estupro;2017;3;66
Distrito Federal;Furto de veículo;2017;3;528
Distrito Federal;Homicídio doloso;2017;3;46
Distrito Federal;Lesão corporal seguida de morte;2017;3;0
Distrito Federal;Roubo a instituição financeira;2017;3;0
Distrito Federal;Roubo de carga;2017;3;13
Distrito Federal;Roubo de veículo;2017;3;502
Distrito Federal;Roubo seguido de morte (latrocínio);2017;3;3
Distrito Federal;Tentativa de homicídio;2017;3;88
Distrito Federal;Estupro;2017;4;71
Distrito Federal;Furto de veículo;2017;4;443
Distrito Federal;Homicídio doloso;2017;4;37
Distrito Federal;Lesão corporal seguida de morte;2017;4;0
Distrito Federal;Roubo a instituição financeira;2017;4;0
Distrito Federal;Roubo de carga;2017;4;4
Distrito Federal;Roubo de veículo;2017;4;399
Distrito Federal;Roubo seguido de morte (latrocínio);2017;4;2
Distrito Federal;Tentativa de homicídio;2017;4;79
Distrito Federal;Estupro;2017;5;70
Distrito Federal;Furto de veículo;2017;5;548
Distrito Federal;Homicídio doloso;2017;5;29
Distrito Federal;Lesão corporal seguida de morte;2017;5;1
Distrito Federal;Roubo a instituição financeira;2017;5;0
Distrito Federal;Roubo de carga;2017;5;5
Distrito Federal;Roubo de veículo;2017;5;430
Distrito Federal;Roubo seguido de morte (latrocínio);2017;5;5
Distrito Federal;Tentativa de homicídio;2017;5;65
Distrito Federal;Estupro;2017;6;50
Distrito Federal;Furto de veículo;2017;6;459
Distrito Federal;Homicídio doloso;2017;6;36
Distrito Federal;Lesão corporal seguida de morte;2017;6;0
Distrito Federal;Roubo a instituição financeira;2017;6;0
Distrito Federal;Roubo de carga;2017;6;12
Distrito Federal;Roubo de veículo;2017;6;347
Distrito Federal;Roubo seguido de morte (latrocínio);2017;6;1
Distrito Federal;Tentativa de homicídio;2017;6;69
Distrito Federal;Estupro;2017;7;56
Distrito Federal;Furto de veículo;2017;7;499
Distrito Federal;Homicídio doloso;2017;7;36
Distrito Federal;Lesão corporal seguida de morte;2017;7;2
Distrito Federal;Roubo a instituição financeira;2017;7;0
Distrito Federal;Roubo de carga;2017;7;6
Distrito Federal;Roubo de veículo;2017;7;369
Distrito Federal;Roubo seguido de morte (latrocínio);2017;7;2
Distrito Federal;Tentativa de homicídio;2017;7;77
Distrito Federal;Estupro;2017;8;49
Distrito Federal;Furto de veículo;2017;8;506
Distrito Federal;Homicídio doloso;2017;8;31
Distrito Federal;Lesão corporal seguida de morte;2017;8;0
Distrito Federal;Roubo a instituição financeira;2017;8;0
Distrito Federal;Roubo de carga;2017;8;9
Distrito Federal;Roubo de veículo;2017;8;374
Distrito Federal;Roubo seguido de morte (latrocínio);2017;8;4
Distrito Federal;Tentativa de homicídio;2017;8;81
Distrito Federal;Estupro;2017;9;66
Distrito Federal;Furto de veículo;2017;9;439
Distrito Federal;Homicídio doloso;2017;9;41
Distrito Federal;Lesão corporal seguida de morte;2017;9;0
Distrito Federal;Roubo a instituição financeira;2017;9;0
Distrito Federal;Roubo de carga;2017;9;3
Distrito Federal;Roubo de veículo;2017;9;320
Distrito Federal;Roubo seguido de morte (latrocínio);2017;9;3
Distrito Federal;Tentativa de homicídio;2017;9;76
Distrito Federal;Estupro;2017;10;67
Distrito Federal;Furto de veículo;2017;10;467
Distrito Federal;Homicídio doloso;2017;10;51
Distrito Federal;Lesão corporal seguida de morte;2017;10;0
Distrito Federal;Roubo a instituição financeira;2017;10;0
Distrito Federal;Roubo de carga;2017;10;5
Distrito Federal;Roubo de veículo;2017;10;396
Distrito Federal;Roubo seguido de morte (latrocínio);2017;10;5
Distrito Federal;Tentativa de homicídio;2017;10;71
Distrito Federal;Estupro;2017;11;56
Distrito Federal;Furto de veículo;2017;11;481
Distrito Federal;Homicídio doloso;2017;11;45
Distrito Federal;Lesão corporal seguida de morte;2017;11;2
Distrito Federal;Roubo a instituição financeira;2017;11;2
Distrito Federal;Roubo de carga;2017;11;5
Distrito Federal;Roubo de veículo;2017;11;430
Distrito Federal;Roubo seguido de morte (latrocínio);2017;11;2
Distrito Federal;Tentativa de homicídio;2017;11;78
Distrito Federal;Estupro;2017;12;62
Distrito Federal;Furto de veículo;2017;12;481
Distrito Federal;Homicídio doloso;2017;12;45
Distrito Federal;Lesão corporal seguida de morte;2017;12;0
Distrito Federal;Roubo a instituição financeira;2017;12;2
Distrito Federal;Roubo de carga;2017;12;5
Distrito Federal;Roubo de veículo;2017;12;430
Distrito Federal;Roubo seguido de morte (latrocínio);2017;12;2
Distrito Federal;Tentativa de homicídio;2017;12;59
Distrito Federal;Estupro;2018;1;58
Distrito Federal;Furto de veículo;2018;1;391
Distrito Federal;Homicídio doloso;2018;1;31
Distrito Federal;Lesão corporal seguida de morte;2018;1;2
Distrito Federal;Roubo a instituição financeira;2018;1;0
Distrito Federal;Roubo de carga;2018;1;4
Distrito Federal;Roubo de veículo;2018;1;316
Distrito Federal;Roubo seguido de morte (latrocínio);2018;1;0
Distrito Federal;Tentativa de homicídio;2018;1;66
Distrito Federal;Estupro;2018;2;57
Distrito Federal;Furto de veículo;2018;2;368
Distrito Federal;Homicídio doloso;2018;2;42
Distrito Federal;Lesão corporal seguida de morte;2018;2;1
Distrito Federal;Roubo a instituição financeira;2018;2;0
Distrito Federal;Roubo de carga;2018;2;6
Distrito Federal;Roubo de veículo;2018;2;352
Distrito Federal;Roubo seguido de morte (latrocínio);2018;2;3
Distrito Federal;Tentativa de homicídio;2018;2;79
Distrito Federal;Estupro;2018;3;66
Distrito Federal;Furto de veículo;2018;3;468
Distrito Federal;Homicídio doloso;2018;3;36
Distrito Federal;Lesão corporal seguida de morte;2018;3;1
Distrito Federal;Roubo a instituição financeira;2018;3;0
Distrito Federal;Roubo de carga;2018;3;7
Distrito Federal;Roubo de veículo;2018;3;372
Distrito Federal;Roubo seguido de morte (latrocínio);2018;3;4
Distrito Federal;Tentativa de homicídio;2018;3;72
Distrito Federal;Estupro;2018;4;46
Distrito Federal;Furto de veículo;2018;4;490
Distrito Federal;Homicídio doloso;2018;4;35
Distrito Federal;Lesão corporal seguida de morte;2018;4;0
Distrito Federal;Roubo a instituição financeira;2018;4;0
Distrito Federal;Roubo de carga;2018;4;9
Distrito Federal;Roubo de veículo;2018;4;384
Distrito Federal;Roubo seguido de morte (latrocínio);2018;4;2
Distrito Federal;Tentativa de homicídio;2018;4;79
Distrito Federal;Estupro;2018;5;70
Distrito Federal;Furto de veículo;2018;5;501
Distrito Federal;Homicídio doloso;2018;5;39
Distrito Federal;Lesão corporal seguida de morte;2018;5;1
Distrito Federal;Roubo a instituição financeira;2018;5;0
Distrito Federal;Roubo de carga;2018;5;10
Distrito Federal;Roubo de veículo;2018;5;333
Distrito Federal;Roubo seguido de morte (latrocínio);2018;5;3
Distrito Federal;Tentativa de homicídio;2018;5;70
Distrito Federal;Estupro;2018;6;45
Distrito Federal;Furto de veículo;2018;6;468
Distrito Federal;Homicídio doloso;2018;6;40
Distrito Federal;Lesão corporal seguida de morte;2018;6;0
Distrito Federal;Roubo a instituição financeira;2018;6;0
Distrito Federal;Roubo de carga;2018;6;5
Distrito Federal;Roubo de veículo;2018;6;327
Distrito Federal;Roubo seguido de morte (latrocínio);2018;6;2
Distrito Federal;Tentativa de homicídio;2018;6;68
Distrito Federal;Estupro;2018;7;50
Distrito Federal;Furto de veículo;2018;7;453
Distrito Federal;Homicídio doloso;2018;7;34
Distrito Federal;Lesão corporal seguida de morte;2018;7;0
Distrito Federal;Roubo a instituição financeira;2018;7;1
Distrito Federal;Roubo de carga;2018;7;2
Distrito Federal;Roubo de veículo;2018;7;355
Distrito Federal;Roubo seguido de morte (latrocínio);2018;7;1
Distrito Federal;Tentativa de homicídio;2018;7;55
Distrito Federal;Estupro;2018;8;60
Distrito Federal;Furto de veículo;2018;8;471
Distrito Federal;Homicídio doloso;2018;8;23
Distrito Federal;Lesão corporal seguida de morte;2018;8;1
Distrito Federal;Roubo a instituição financeira;2018;8;0
Distrito Federal;Roubo de carga;2018;8;1
Distrito Federal;Roubo de veículo;2018;8;350
Distrito Federal;Roubo seguido de morte (latrocínio);2018;8;2
Distrito Federal;Tentativa de homicídio;2018;8;57
Distrito Federal;Estupro;2018;9;56
Distrito Federal;Furto de veículo;2018;9;411
Distrito Federal;Homicídio doloso;2018;9;25
Distrito Federal;Lesão corporal seguida de morte;2018;9;0
Distrito Federal;Roubo a instituição financeira;2018;9;1
Distrito Federal;Roubo de carga;2018;9;4
Distrito Federal;Roubo de veículo;2018;9;301
Distrito Federal;Roubo seguido de morte (latrocínio);2018;9;2
Distrito Federal;Tentativa de homicídio;2018;9;72
Distrito Federal;Estupro;2018;10;51
Distrito Federal;Furto de veículo;2018;10;472
Distrito Federal;Homicídio doloso;2018;10;44
Distrito Federal;Lesão corporal seguida de morte;2018;10;1
Distrito Federal;Roubo a instituição financeira;2018;10;1
Distrito Federal;Roubo de carga;2018;10;3
Distrito Federal;Roubo de veículo;2018;10;294
Distrito Federal;Roubo seguido de morte (latrocínio);2018;10;2
Distrito Federal;Tentativa de homicídio;2018;10;89
Distrito Federal;Estupro;2018;11;46
Distrito Federal;Furto de veículo;2018;11;395
Distrito Federal;Homicídio doloso;2018;11;35
Distrito Federal;Lesão corporal seguida de morte;2018;11;0
Distrito Federal;Roubo a instituição financeira;2018;11;0
Distrito Federal;Roubo de carga;2018;11;4
Distrito Federal;Roubo de veículo;2018;11;337
Distrito Federal;Roubo seguido de morte (latrocínio);2018;11;3
Distrito Federal;Tentativa de homicídio;2018;11;68
Distrito Federal;Estupro;2018;12;54
Distrito Federal;Furto de veículo;2018;12;0
Distrito Federal;Homicídio doloso;2018;12;34
Distrito Federal;Lesão corporal seguida de morte;2018;12;0
Distrito Federal;Roubo a instituição financeira;2018;12;0
Distrito Federal;Roubo de carga;2018;12;0
Distrito Federal;Roubo de veículo;2018;12;241
Distrito Federal;Roubo seguido de morte (latrocínio);2018;12;4
Distrito Federal;Tentativa de homicídio;2018;12;67
Distrito Federal;Estupro;2019;1;55
Distrito Federal;Furto de veículo;2019;1;388
Distrito Federal;Homicídio doloso;2019;1;28
Distrito Federal;Lesão corporal seguida de morte;2019;1;1
Distrito Federal;Roubo a instituição financeira;2019;1;0
Distrito Federal;Roubo de carga;2019;1;2
Distrito Federal;Roubo de veículo;2019;1;274
Distrito Federal;Roubo seguido de morte (latrocínio);2019;1;3
Distrito Federal;Tentativa de homicídio;2019;1;75
Distrito Federal;Estupro;2019;2;56
Distrito Federal;Furto de veículo;2019;2;369
Distrito Federal;Homicídio doloso;2019;2;28
Distrito Federal;Lesão corporal seguida de morte;2019;2;0
Distrito Federal;Roubo a instituição financeira;2019;2;0
Distrito Federal;Roubo de carga;2019;2;2
Distrito Federal;Roubo de veículo;2019;2;247
Distrito Federal;Roubo seguido de morte (latrocínio);2019;2;1
Distrito Federal;Tentativa de homicídio;2019;2;53
Distrito Federal;Estupro;2019;3;62
Distrito Federal;Furto de veículo;2019;3;458
Distrito Federal;Homicídio doloso;2019;3;43
Distrito Federal;Lesão corporal seguida de morte;2019;3;1
Distrito Federal;Roubo a instituição financeira;2019;3;0
Distrito Federal;Roubo de carga;2019;3;5
Distrito Federal;Roubo de veículo;2019;3;283
Distrito Federal;Roubo seguido de morte (latrocínio);2019;3;4
Distrito Federal;Tentativa de homicídio;2019;3;58
Distrito Federal;Estupro;2019;4;68
Distrito Federal;Furto de veículo;2019;4;485
Distrito Federal;Homicídio doloso;2019;4;31
Distrito Federal;Lesão corporal seguida de morte;2019;4;0
Distrito Federal;Roubo a instituição financeira;2019;4;0
Distrito Federal;Roubo de carga;2019;4;7
Distrito Federal;Roubo de veículo;2019;4;315
Distrito Federal;Roubo seguido de morte (latrocínio);2019;4;0
Distrito Federal;Tentativa de homicídio;2019;4;83
Distrito Federal;Estupro;2019;5;52
Distrito Federal;Furto de veículo;2019;5;500
Distrito Federal;Homicídio doloso;2019;5;33
Distrito Federal;Lesão corporal seguida de morte;2019;5;1
Distrito Federal;Roubo a instituição financeira;2019;5;0
Distrito Federal;Roubo de carga;2019;5;2
Distrito Federal;Roubo de veículo;2019;5;333
Distrito Federal;Roubo seguido de morte (latrocínio);2019;5;3
Distrito Federal;Tentativa de homicídio;2019;5;60
Distrito Federal;Estupro;2019;6;49
Distrito Federal;Furto de veículo;2019;6;403
Distrito Federal;Homicídio doloso;2019;6;33
Distrito Federal;Lesão corporal seguida de morte;2019;6;0
Distrito Federal;Roubo a instituição financeira;2019;6;0
