UF;Tipo Crime;Ano;Mês;Vítimas
Santa Catarina;Roubo seguido de morte (latrocínio);2020;2;1
Santa Catarina;Roubo seguido de morte (latrocínio);2020;3;0
São Paulo;Homicídio doloso;2016;12;362
São Paulo;Homicídio doloso;2017;1;310
São Paulo;Homicídio doloso;2017;2;312
São Paulo;Homicídio doloso;2017;3;320
São Paulo;Homicídio doloso;2017;4;303
São Paulo;Homicídio doloso;2017;5;273
São Paulo;Homicídio doloso;2017;6;258
São Paulo;Homicídio doloso;2017;7;283
São Paulo;Homicídio doloso;2017;8;265
São Paulo;Homicídio doloso;2017;9;272
São Paulo;Homicídio doloso;2017;10;268
São Paulo;Homicídio doloso;2017;11;294
São Paulo;Homicídio doloso;2017;12;345
São Paulo;Homicídio doloso;2018;1;277
São Paulo;Homicídio doloso;2018;2;246
São Paulo;Homicídio doloso;2018;3;281
São Paulo;Homicídio doloso;2018;4;271
São Paulo;Homicídio doloso;2018;5;248
São Paulo;Homicídio doloso;2018;6;247
São Paulo;Homicídio doloso;2018;7;261
São Paulo;Homicídio doloso;2018;8;233
São Paulo;Homicídio doloso;2018;9;232
São Paulo;Homicídio doloso;2018;10;264
São Paulo;Homicídio doloso;2018;11;257
São Paulo;Homicídio doloso;2018;12;289
São Paulo;Homicídio doloso;2019;1;284
São Paulo;Homicídio doloso;2019;2;219
São Paulo;Homicídio doloso;2019;3;255
São Paulo;Homicídio doloso;2019;4;262
São Paulo;Homicídio doloso;2019;5;223
São Paulo;Homicídio doloso;2019;6;222
São Paulo;Homicídio doloso;2019;7;193
São Paulo;Homicídio doloso;2019;8;210
São Paulo;Homicídio doloso;2019;9;212
São Paulo;Homicídio doloso;2019;10;261
São Paulo;Homicídio doloso;2019;11;255
São Paulo;Homicídio doloso;2019;12;310
São Paulo;Homicídio doloso;2020;1;277
São Paulo;Homicídio doloso;2020;2;218
São Paulo;Homicídio doloso;2020;3;297
São Paulo;Lesão corporal seguida de morte;2016;12;4
São Paulo;Lesão corporal seguida de morte;2017;1;3
São Paulo;Lesão corporal seguida de morte;2017;2;2
São Paulo;Lesão corporal seguida de morte;2017;3;7
São Paulo;Lesão corporal seguida de morte;2017;4;1
São Paulo;Lesão corporal seguida de morte;2017;5;1
São Paulo;Lesão corporal seguida de morte;2017;6;4
São Paulo;Lesão corporal seguida de morte;2017;7;3
São Paulo;Lesão corporal seguida de morte;2017;8;3
São Paulo;Lesão corporal seguida de morte;2017;9;6
São Paulo;Lesão corporal seguida de morte;2017;10;7
São Paulo;Lesão corporal seguida de morte;2017;11;8
São Paulo;Lesão corporal seguida de morte;2017;12;6
São Paulo;Lesão corporal seguida de morte;2018;1;8
São Paulo;Lesão corporal seguida de morte;2018;2;6
São Paulo;Lesão corporal seguida de morte;2018;3;8
São Paulo;Lesão corporal seguida de morte;2018;4;6
São Paulo;Lesão corporal seguida de morte;2018;5;4
São Paulo;Lesão corporal seguida de morte;2018;6;7
São Paulo;Lesão corporal seguida de morte;2018;7;8
São Paulo;Lesão corporal seguida de morte;2018;8;1
São Paulo;Lesão corporal seguida de morte;2018;9;6
São Paulo;Lesão corporal seguida de morte;2018;10;7
São Paulo;Lesão corporal seguida de morte;2018;11;13
São Paulo;Lesão corporal seguida de morte;2018;12;6
São Paulo;Lesão corporal seguida de morte;2019;1;10
São Paulo;Lesão corporal seguida de morte;2019;3;5
São Paulo;Lesão corporal seguida de morte;2019;4;12
São Paulo;Lesão corporal seguida de morte;2019;5;8
São Paulo;Lesão corporal seguida de morte;2019;6;11
São Paulo;Lesão corporal seguida de morte;2019;7;5
São Paulo;Lesão corporal seguida de morte;2019;8;7
São Paulo;Lesão corporal seguida de morte;2019;9;8
São Paulo;Lesão corporal seguida de morte;2019;10;13
São Paulo;Lesão corporal seguida de morte;2019;11;5
São Paulo;Lesão corporal seguida de morte;2019;12;11
São Paulo;Lesão corporal seguida de morte;2020;1;13
São Paulo;Lesão corporal seguida de morte;2020;2;18
São Paulo;Lesão corporal seguida de morte;2020;3;19
São Paulo;Roubo seguido de morte (latrocínio);2016;12;31
São Paulo;Roubo seguido de morte (latrocínio);2017;1;40
São Paulo;Roubo seguido de morte (latrocínio);2017;2;35
São Paulo;Roubo seguido de morte (latrocínio);2017;3;31
São Paulo;Roubo seguido de morte (latrocínio);2017;4;36
São Paulo;Roubo seguido de morte (latrocínio);2017;5;33
São Paulo;Roubo seguido de morte (latrocínio);2017;6;32
São Paulo;Roubo seguido de morte (latrocínio);2017;7;33
São Paulo;Roubo seguido de morte (latrocínio);2017;8;20
São Paulo;Roubo seguido de morte (latrocínio);2017;9;11
São Paulo;Roubo seguido de morte (latrocínio);2017;10;20
São Paulo;Roubo seguido de morte (latrocínio);2017;11;25
São Paulo;Roubo seguido de morte (latrocínio);2017;12;24
São Paulo;Roubo seguido de morte (latrocínio);2018;1;23
São Paulo;Roubo seguido de morte (latrocínio);2018;2;23
São Paulo;Roubo seguido de morte (latrocínio);2018;3;22
São Paulo;Roubo seguido de morte (latrocínio);2018;4;28
São Paulo;Roubo seguido de morte (latrocínio);2018;5;20
São Paulo;Roubo seguido de morte (latrocínio);2018;6;23
São Paulo;Roubo seguido de morte (latrocínio);2018;7;22
São Paulo;Roubo seguido de morte (latrocínio);2018;8;23
São Paulo;Roubo seguido de morte (latrocínio);2018;9;22
São Paulo;Roubo seguido de morte (latrocínio);2018;10;28
São Paulo;Roubo seguido de morte (latrocínio);2018;11;24
São Paulo;Roubo seguido de morte (latrocínio);2018;12;20
São Paulo;Roubo seguido de morte (latrocínio);2019;1;17
São Paulo;Roubo seguido de morte (latrocínio);2019;2;13
São Paulo;Roubo seguido de morte (latrocínio);2019;3;10
São Paulo;Roubo seguido de morte (latrocínio);2019;4;16
São Paulo;Roubo seguido de morte (latrocínio);2019;5;16
São Paulo;Roubo seguido de morte (latrocínio);2019;6;19
São Paulo;Roubo seguido de morte (latrocínio);2019;7;16
São Paulo;Roubo seguido de morte (latrocínio);2019;8;11
São Paulo;Roubo seguido de morte (latrocínio);2019;9;22
São Paulo;Roubo seguido de morte (latrocínio);2019;10;18
São Paulo;Roubo seguido de morte (latrocínio);2019;11;15
São Paulo;Roubo seguido de morte (latrocínio);2019;12;26
São Paulo;Roubo seguido de morte (latrocínio);2020;1;18
São Paulo;Roubo seguido de morte (latrocínio);2020;2;24
São Paulo;Roubo seguido de morte (latrocínio);2020;3;18
Sergipe;Homicídio doloso;2015;1;114
Sergipe;Homicídio doloso;2015;2;106
Sergipe;Homicídio doloso;2015;3;109
Sergipe;Homicídio doloso;2015;4;93
Sergipe;Homicídio doloso;2015;5;114
Sergipe;Homicídio doloso;2015;6;84
Sergipe;Homicídio doloso;2015;7;79
Sergipe;Homicídio doloso;2015;8;93
Sergipe;Homicídio doloso;2015;9;77
Sergipe;Homicídio doloso;2015;10;98
Sergipe;Homicídio doloso;2015;11;119
Sergipe;Homicídio doloso;2015;12;110
Sergipe;Homicídio doloso;2016;1;117
Sergipe;Homicídio doloso;2016;2;115
Sergipe;Homicídio doloso;2016;3;111
Sergipe;Homicídio doloso;2016;4;97
Sergipe;Homicídio doloso;2016;5;74
Sergipe;Homicídio doloso;2016;6;108
Sergipe;Homicídio doloso;2016;7;111
Sergipe;Homicídio doloso;2016;8;104
Sergipe;Homicídio doloso;2016;9;125
Sergipe;Homicídio doloso;2016;10;136
Sergipe;Homicídio doloso;2016;11;103
Sergipe;Homicídio doloso;2016;12;105
Sergipe;Homicídio doloso;2017;1;93
Sergipe;Homicídio doloso;2017;2;95
Sergipe;Homicídio doloso;2017;3;85
Sergipe;Homicídio doloso;2017;4;100
Sergipe;Homicídio doloso;2017;5;83
Sergipe;Homicídio doloso;2017;6;88
Sergipe;Homicídio doloso;2017;7;86
Sergipe;Homicídio doloso;2017;8;90
Sergipe;Homicídio doloso;2017;9;86
Sergipe;Homicídio doloso;2017;10;98
Sergipe;Homicídio doloso;2017;11;108
Sergipe;Homicídio doloso;2017;12;109
Sergipe;Homicídio doloso;2018;1;102
Sergipe;Homicídio doloso;2018;2;90
Sergipe;Homicídio doloso;2018;3;110
Sergipe;Homicídio doloso;2018;4;95
Sergipe;Homicídio doloso;2018;5;79
Sergipe;Homicídio doloso;2018;6;76
Sergipe;Homicídio doloso;2018;7;65
Sergipe;Homicídio doloso;2018;8;72
Sergipe;Homicídio doloso;2018;9;55
Sergipe;Homicídio doloso;2018;10;66
Sergipe;Homicídio doloso;2018;11;66
Sergipe;Homicídio doloso;2018;12;70
Sergipe;Homicídio doloso;2019;1;73
Sergipe;Homicídio doloso;2019;2;61
Sergipe;Homicídio doloso;2019;3;69
Sergipe;Homicídio doloso;2019;4;50
Sergipe;Homicídio doloso;2019;5;71
Sergipe;Homicídio doloso;2019;6;61
Sergipe;Homicídio doloso;2019;7;53
Sergipe;Homicídio doloso;2019;8;61
Sergipe;Homicídio doloso;2019;9;66
Sergipe;Homicídio doloso;2019;10;57
Sergipe;Homicídio doloso;2019;11;90
Sergipe;Homicídio doloso;2019;12;71
Sergipe;Homicídio doloso;2020;1;79
Sergipe;Homicídio doloso;2020;2;67
Sergipe;Homicídio doloso;2020;3;70
Sergipe;Lesão corporal seguida de morte;2015;1;0
Sergipe;Lesão corporal seguida de morte;2015;2;0
Sergipe;Lesão corporal seguida de morte;2015;3;0
Sergipe;Lesão corporal seguida de morte;2015;4;0
Sergipe;Lesão corporal seguida de morte;2015;5;0
Sergipe;Lesão corporal seguida de morte;2015;6;0
Sergipe;Lesão corporal seguida de morte;2015;7;0
Sergipe;Lesão corporal seguida de morte;2015;8;0
Sergipe;Lesão corporal seguida de morte;2015;9;0
Sergipe;Lesão corporal seguida de morte;2015;10;0
Sergipe;Lesão corporal seguida de morte;2015;11;0
Sergipe;Lesão corporal seguida de morte;2015;12;0
Sergipe;Lesão corporal seguida de morte;2016;1;0
Sergipe;Lesão corporal seguida de morte;2016;2;0
Sergipe;Lesão corporal seguida de morte;2016;3;0
Sergipe;Lesão corporal seguida de morte;2016;4;0
Sergipe;Lesão corporal seguida de morte;2016;5;1
Sergipe;Lesão corporal seguida de morte;2016;6;0
Sergipe;Lesão corporal seguida de morte;2016;7;0
Sergipe;Lesão corporal seguida de morte;2016;8;0
Sergipe;Lesão corporal seguida de morte;2016;9;0
Sergipe;Lesão corporal seguida de morte;2016;10;0
Sergipe;Lesão corporal seguida de morte;2016;11;0
Sergipe;Lesão corporal seguida de morte;2016;12;0
Sergipe;Lesão corporal seguida de morte;2017;1;1
Sergipe;Lesão corporal seguida de morte;2017;2;3
Sergipe;Lesão corporal seguida de morte;2017;3;0
Sergipe;Lesão corporal seguida de morte;2017;4;0
Sergipe;Lesão corporal seguida de morte;2017;5;0
Sergipe;Lesão corporal seguida de morte;2017;6;1
Sergipe;Lesão corporal seguida de morte;2017;7;0
Sergipe;Lesão corporal seguida de morte;2017;8;0
Sergipe;Lesão corporal seguida de morte;2017;9;0
Sergipe;Lesão corporal seguida de morte;2017;10;0
Sergipe;Lesão corporal seguida de morte;2017;11;0
Sergipe;Lesão corporal seguida de morte;2017;12;0
Sergipe;Lesão corporal seguida de morte;2018;1;1
Sergipe;Lesão corporal seguida de morte;2018;2;0
Sergipe;Lesão corporal seguida de morte;2018;3;0
Sergipe;Lesão corporal seguida de morte;2018;4;1
Sergipe;Lesão corporal seguida de morte;2018;5;0
Sergipe;Lesão corporal seguida de morte;2018;6;1
Sergipe;Lesão corporal seguida de morte;2018;7;0
Sergipe;Lesão corporal seguida de morte;2018;8;0
Sergipe;Lesão corporal seguida de morte;2018;9;0
Sergipe;Lesão corporal seguida de morte;2018;10;0
Sergipe;Lesão corporal seguida de morte;2018;11;1
Sergipe;Lesão corporal seguida de morte;2018;12;2
Sergipe;Lesão corporal seguida de morte;2019;1;2
Sergipe;Lesão corporal seguida de morte;2019;2;2
Sergipe;Lesão corporal seguida de morte;2019;3;0
Sergipe;Lesão corporal seguida de morte;2019;4;1
Sergipe;Lesão corporal seguida de morte;2019;5;0
Sergipe;Lesão corporal seguida de morte;2019;6;0
Sergipe;Lesão corporal seguida de morte;2019;7;1
Sergipe;Lesão corporal seguida de morte;2019;9;1
Sergipe;Roubo seguido de morte (latrocínio);2015;1;8
Sergipe;Roubo seguido de morte (latrocínio);2015;2;5
Sergipe;Roubo seguido de morte (latrocínio);2015;3;2
Sergipe;Roubo seguido de morte (latrocínio);2015;4;3
Sergipe;Roubo seguido de morte (latrocínio);2015;5;3
Sergipe;Roubo seguido de morte (latrocínio);2015;6;7
Sergipe;Roubo seguido de morte (latrocínio);2015;7;2
Sergipe;Roubo seguido de morte (latrocínio);2015;8;2
Sergipe;Roubo seguido de morte (latrocínio);2015;9;2
Sergipe;Roubo seguido de morte (latrocínio);2015;10;4
Sergipe;Roubo seguido de morte (latrocínio);2015;11;4
Sergipe;Roubo seguido de morte (latrocínio);2015;12;5
Sergipe;Roubo seguido de morte (latrocínio);2016;1;8
Sergipe;Roubo seguido de morte (latrocínio);2016;2;8
Sergipe;Roubo seguido de morte (latrocínio);2016;3;5
Sergipe;Roubo seguido de morte (latrocínio);2016;4;2
Sergipe;Roubo seguido de morte (latrocínio);2016;5;7
Sergipe;Roubo seguido de morte (latrocínio);2016;6;2
Sergipe;Roubo seguido de morte (latrocínio);2016;7;6
Sergipe;Roubo seguido de morte (latrocínio);2016;8;1
Sergipe;Roubo seguido de morte (latrocínio);2016;9;1
Sergipe;Roubo seguido de morte (latrocínio);2016;10;5
Sergipe;Roubo seguido de morte (latrocínio);2016;11;2
Sergipe;Roubo seguido de morte (latrocínio);2016;12;2
Sergipe;Roubo seguido de morte (latrocínio);2017;1;12
Sergipe;Roubo seguido de morte (latrocínio);2017;2;5
Sergipe;Roubo seguido de morte (latrocínio);2017;3;6
Sergipe;Roubo seguido de morte (latrocínio);2017;4;1
Sergipe;Roubo seguido de morte (latrocínio);2017;5;2
Sergipe;Roubo seguido de morte (latrocínio);2017;6;4
Sergipe;Roubo seguido de morte (latrocínio);2017;7;2
Sergipe;Roubo seguido de morte (latrocínio);2017;8;3
Sergipe;Roubo seguido de morte (latrocínio);2017;9;6
Sergipe;Roubo seguido de morte (latrocínio);2017;10;8
Sergipe;Roubo seguido de morte (latrocínio);2017;11;3
Sergipe;Roubo seguido de morte (latrocínio);2017;12;7
Sergipe;Roubo seguido de morte (latrocínio);2018;1;1
Sergipe;Roubo seguido de morte (latrocínio);2018;2;4
Sergipe;Roubo seguido de morte (latrocínio);2018;3;1
Sergipe;Roubo seguido de morte (latrocínio);2018;4;3
Sergipe;Roubo seguido de morte (latrocínio);2018;5;6
Sergipe;Roubo seguido de morte (latrocínio);2018;6;3
Sergipe;Roubo seguido de morte (latrocínio);2018;7;0
Sergipe;Roubo seguido de morte (latrocínio);2018;8;1
Sergipe;Roubo seguido de morte (latrocínio);2018;9;3
Sergipe;Roubo seguido de morte (latrocínio);2018;10;5
Sergipe;Roubo seguido de morte (latrocínio);2018;11;3
Sergipe;Roubo seguido de morte (latrocínio);2018;12;2
Sergipe;Roubo seguido de morte (latrocínio);2019;1;7
Sergipe;Roubo seguido de morte (latrocínio);2019;2;6
Sergipe;Roubo seguido de morte (latrocínio);2019;3;2
Sergipe;Roubo seguido de morte (latrocínio);2019;4;3
Sergipe;Roubo seguido de morte (latrocínio);2019;5;4
Sergipe;Roubo seguido de morte (latrocínio);2019;6;2
Sergipe;Roubo seguido de morte (latrocínio);2019;7;1
Sergipe;Roubo seguido de morte (latrocínio);2019;8;4
Sergipe;Roubo seguido de morte (latrocínio);2019;9;1
Sergipe;Roubo seguido de morte (latrocínio);2019;10;4
Sergipe;Roubo seguido de morte (latrocínio);2019;11;4
Sergipe;Roubo seguido de morte (latrocínio);2019;12;2
Sergipe;Roubo seguido de morte (latrocínio);2020;1;0
Sergipe;Roubo seguido de morte (latrocínio);2020;3;3
Tocantins;Homicídio doloso;2015;1;22
Tocantins;Homicídio doloso;2015;2;20
Tocantins;Homicídio doloso;2015;3;17
Tocantins;Homicídio doloso;2015;4;38
Tocantins;Homicídio doloso;2015;5;39
Tocantins;Homicídio doloso;2015;6;30
Tocantins;Homicídio doloso;2015;7;29
Tocantins;Homicídio doloso;2015;8;26
Tocantins;Homicídio doloso;2015;9;23
Tocantins;Homicídio doloso;2015;10;35
Tocantins;Homicídio doloso;2015;11;38
Tocantins;Homicídio doloso;2015;12;52
Tocantins;Homicídio doloso;2016;1;36
Tocantins;Homicídio doloso;2016;2;37
Tocantins;Homicídio doloso;2016;3;18
Tocantins;Homicídio doloso;2016;4;42
Tocantins;Homicídio doloso;2016;5;42
Tocantins;Homicídio doloso;2016;6;35
Tocantins;Homicídio doloso;2016;7;30
Tocantins;Homicídio doloso;2016;8;35
Tocantins;Homicídio doloso;2016;9;41
Tocantins;Homicídio doloso;2016;10;34
Tocantins;Homicídio doloso;2016;11;45
Tocantins;Homicídio doloso;2016;12;32
Tocantins;Homicídio doloso;2017;1;31
Tocantins;Homicídio doloso;2017;2;32
Tocantins;Homicídio doloso;2017;3;30
Tocantins;Homicídio doloso;2017;4;40
Tocantins;Homicídio doloso;2017;5;28
Tocantins;Homicídio doloso;2017;6;22
Tocantins;Homicídio doloso;2017;7;27
Tocantins;Homicídio doloso;2017;8;26
Tocantins;Homicídio doloso;2017;9;19
Tocantins;Homicídio doloso;2017;10;29
Tocantins;Homicídio doloso;2017;11;25
Tocantins;Homicídio doloso;2017;12;44
Tocantins;Homicídio doloso;2018;1;36
Tocantins;Homicídio doloso;2018;2;25
Tocantins;Homicídio doloso;2018;3;32
Tocantins;Homicídio doloso;2018;4;27
Tocantins;Homicídio doloso;2018;5;19
Tocantins;Homicídio doloso;2018;6;33
Tocantins;Homicídio doloso;2018;7;31
Tocantins;Homicídio doloso;2018;8;31
Tocantins;Homicídio doloso;2018;9;27
Tocantins;Homicídio doloso;2018;10;43
Tocantins;Homicídio doloso;2018;11;27
Tocantins;Homicídio doloso;2018;12;37
Tocantins;Homicídio doloso;2019;1;25
Tocantins;Homicídio doloso;2019;2;24
Tocantins;Homicídio doloso;2019;3;33
Tocantins;Homicídio doloso;2019;4;37
Tocantins;Homicídio doloso;2019;5;27
Tocantins;Homicídio doloso;2019;6;23
Tocantins;Homicídio doloso;2019;7;23
Tocantins;Homicídio doloso;2019;8;29
Tocantins;Homicídio doloso;2019;9;29
Tocantins;Homicídio doloso;2019;10;22
Tocantins;Homicídio doloso;2019;11;33
Tocantins;Homicídio doloso;2019;12;39
Tocantins;Homicídio doloso;2020;1;35
Tocantins;Homicídio doloso;2020;2;83
Tocantins;Lesão corporal seguida de morte;2015;2;1
Tocantins;Lesão corporal seguida de morte;2015;5;2
Tocantins;Lesão corporal seguida de morte;2015;6;1
Tocantins;Lesão corporal seguida de morte;2015;7;1
Tocantins;Lesão corporal seguida de morte;2015;10;1
Tocantins;Lesão corporal seguida de morte;2015;11;1
Tocantins;Lesão corporal seguida de morte;2016;2;2
Tocantins;Lesão corporal seguida de morte;2016;6;1
Tocantins;Lesão corporal seguida de morte;2016;10;1
Tocantins;Lesão corporal seguida de morte;2016;11;1
Tocantins;Lesão corporal seguida de morte;2017;4;1
Tocantins;Lesão corporal seguida de morte;2017;5;1
Tocantins;Lesão corporal seguida de morte;2017;6;1
Tocantins;Lesão corporal seguida de morte;2017;9;2
Tocantins;Lesão corporal seguida de morte;2018;2;1
Tocantins;Lesão corporal seguida de morte;2018;6;1
Tocantins;Lesão corporal seguida de morte;2018;7;1
Tocantins;Lesão corporal seguida de morte;2018;8;2
Tocantins;Lesão corporal seguida de morte;2018;9;1
Tocantins;Lesão corporal seguida de morte;2018;10;1
Tocantins;Lesão corporal seguida de morte;2018;11;1
Tocantins;Lesão corporal seguida de morte;2019;1;1
Tocantins;Lesão corporal seguida de morte;2019;2;0
Tocantins;Lesão corporal seguida de morte;2019;4;3
Tocantins;Lesão corporal seguida de morte;2019;8;2
Tocantins;Lesão corporal seguida de morte;2019;10;2
Tocantins;Lesão corporal seguida de morte;2020;1;2
Tocantins;Lesão corporal seguida de morte;2020;2;2
Tocantins;Roubo seguido de morte (latrocínio);2015;1;1
Tocantins;Roubo seguido de morte (latrocínio);2015;3;1
Tocantins;Roubo seguido de morte (latrocínio);2015;6;1
Tocantins;Roubo seguido de morte (latrocínio);2015;7;1
Tocantins;Roubo seguido de morte (latrocínio);2015;8;1
Tocantins;Roubo seguido de morte (latrocínio);2015;10;2
Tocantins;Roubo seguido de morte (latrocínio);2015;12;2
Tocantins;Roubo seguido de morte (latrocínio);2016;1;1
Tocantins;Roubo seguido de morte (latrocínio);2016;2;2
