nome,tipo_crime,ano,mes,vitimas,ocorrencias,uf
Mato Grosso,Roubo seguido de morte (latrocínio),2018,2,1.0,1.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,3,2.0,2.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,4,2.0,2.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,5,4.0,3.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,7,3.0,3.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,8,7.0,7.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,9,3.0,3.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,10,4.0,4.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,11,4.0,4.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2018,12,3.0,3.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,2,4.0,2.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,3,8.0,8.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,4,2.0,3.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,5,7.0,6.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,6,3.0,4.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,7,3.0,3.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,8,2.0,2.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,9,3.0,2.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,10,2.0,2.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,11,1.0,1.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2019,12,2.0,2.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2020,1,4.0,4.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2020,2,4.0,4.0,MT
Mato Grosso,Roubo seguido de morte (latrocínio),2020,3,3.0,3.0,MT
Mato Grosso do Sul,Homicídio doloso,2015,1,152.0,75.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,2,99.0,45.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,3,89.0,40.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,4,82.0,40.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,5,94.0,44.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,6,93.0,45.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,7,62.0,32.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,8,85.0,42.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,9,97.0,47.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,10,98.0,42.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,11,105.0,46.0,MS
Mato Grosso do Sul,Homicídio doloso,2015,12,70.0,63.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,1,124.0,57.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,2,80.0,40.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,3,85.0,40.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,4,140.0,64.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,5,95.0,44.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,6,85.0,38.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,7,90.0,43.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,8,85.0,40.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,9,63.0,32.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,10,99.0,48.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,11,134.0,63.0,MS
Mato Grosso do Sul,Homicídio doloso,2016,12,58.0,53.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,1,74.0,34.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,2,106.0,53.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,3,99.0,48.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,4,70.0,35.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,5,88.0,44.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,6,75.0,36.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,7,103.0,45.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,8,106.0,51.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,9,84.0,43.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,10,94.0,46.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,11,94.0,47.0,MS
Mato Grosso do Sul,Homicídio doloso,2017,12,47.0,46.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,1,35.0,35.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,2,45.0,43.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,3,41.0,34.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,4,48.0,42.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,5,56.0,49.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,6,45.0,37.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,7,46.0,42.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,8,35.0,32.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,9,41.0,36.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,10,39.0,33.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,11,33.0,28.0,MS
Mato Grosso do Sul,Homicídio doloso,2018,12,47.0,44.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,1,54.0,40.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,2,31.0,30.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,3,39.0,35.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,4,30.0,27.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,5,35.0,32.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,6,48.0,42.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,7,34.0,30.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,8,38.0,34.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,9,41.0,38.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,10,30.0,24.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,11,41.0,37.0,MS
Mato Grosso do Sul,Homicídio doloso,2019,12,49.0,42.0,MS
Mato Grosso do Sul,Homicídio doloso,2020,1,27.0,24.0,MS
Mato Grosso do Sul,Homicídio doloso,2020,2,48.0,45.0,MS
Mato Grosso do Sul,Homicídio doloso,2020,3,41.0,35.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,1,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,2,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,3,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,4,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,5,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,6,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,7,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,8,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,9,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,10,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,11,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2015,12,3.0,3.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,1,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,2,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,3,2.0,2.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,4,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,5,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,6,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,7,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,8,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,9,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,10,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,11,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2016,12,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,1,2.0,2.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,2,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,3,2.0,2.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,4,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,5,2.0,2.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,6,2.0,2.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,7,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,8,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,9,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,10,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,11,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2017,12,2.0,2.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,1,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,2,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,3,4.0,2.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,4,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,5,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,6,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,7,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,8,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,9,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,10,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,11,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2018,12,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,1,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,2,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,3,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,4,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,5,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,6,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,7,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,8,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,9,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,10,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,11,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2019,12,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2020,1,0.0,0.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2020,2,1.0,1.0,MS
Mato Grosso do Sul,Lesão corporal seguida de morte,2020,3,0.0,0.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,1,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,2,5.0,5.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,3,5.0,4.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,4,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,5,5.0,4.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,6,0.0,0.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,7,3.0,3.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,8,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,9,4.0,3.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,10,5.0,5.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,11,4.0,4.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2015,12,5.0,5.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,1,4.0,4.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,2,4.0,4.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,3,4.0,4.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,4,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,5,3.0,3.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,6,3.0,3.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,7,4.0,4.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,8,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,9,5.0,5.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,10,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,11,7.0,7.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2016,12,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,1,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,2,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,3,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,4,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,5,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,6,6.0,6.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,7,4.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,8,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,9,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,10,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,11,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2017,12,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,1,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,2,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,3,3.0,3.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,4,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,5,4.0,3.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,6,6.0,5.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,7,0.0,0.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,8,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,9,4.0,3.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,10,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,11,3.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2018,12,2.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,1,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,2,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,3,0.0,0.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,4,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,5,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,6,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,7,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,8,2.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,9,0.0,0.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,10,3.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,11,2.0,2.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2019,12,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2020,1,1.0,1.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2020,2,0.0,0.0,MS
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2020,3,1.0,1.0,MS
Minas Gerais,Homicídio doloso,2015,1,400.0,376.0,MG
Minas Gerais,Homicídio doloso,2015,2,337.0,329.0,MG
Minas Gerais,Homicídio doloso,2015,3,354.0,342.0,MG
Minas Gerais,Homicídio doloso,2015,4,332.0,326.0,MG
Minas Gerais,Homicídio doloso,2015,5,301.0,294.0,MG
Minas Gerais,Homicídio doloso,2015,6,309.0,294.0,MG
Minas Gerais,Homicídio doloso,2015,7,262.0,252.0,MG
Minas Gerais,Homicídio doloso,2015,8,363.0,352.0,MG
Minas Gerais,Homicídio doloso,2015,9,333.0,322.0,MG
Minas Gerais,Homicídio doloso,2015,10,380.0,368.0,MG
Minas Gerais,Homicídio doloso,2015,11,409.0,393.0,MG
Minas Gerais,Homicídio doloso,2015,12,387.0,376.0,MG
Minas Gerais,Homicídio doloso,2016,1,405.0,388.0,MG
Minas Gerais,Homicídio doloso,2016,2,348.0,336.0,MG
Minas Gerais,Homicídio doloso,2016,3,367.0,355.0,MG
Minas Gerais,Homicídio doloso,2016,4,353.0,348.0,MG
Minas Gerais,Homicídio doloso,2016,5,328.0,316.0,MG
Minas Gerais,Homicídio doloso,2016,6,269.0,261.0,MG
Minas Gerais,Homicídio doloso,2016,7,315.0,305.0,MG
Minas Gerais,Homicídio doloso,2016,8,349.0,331.0,MG
Minas Gerais,Homicídio doloso,2016,9,362.0,350.0,MG
Minas Gerais,Homicídio doloso,2016,10,359.0,340.0,MG
Minas Gerais,Homicídio doloso,2016,11,349.0,334.0,MG
Minas Gerais,Homicídio doloso,2016,12,380.0,370.0,MG
Minas Gerais,Homicídio doloso,2017,1,400.0,387.0,MG
Minas Gerais,Homicídio doloso,2017,2,342.0,334.0,MG
Minas Gerais,Homicídio doloso,2017,3,349.0,338.0,MG
Minas Gerais,Homicídio doloso,2017,4,346.0,336.0,MG
Minas Gerais,Homicídio doloso,2017,5,282.0,273.0,MG
Minas Gerais,Homicídio doloso,2017,6,286.0,283.0,MG
Minas Gerais,Homicídio doloso,2017,7,270.0,259.0,MG
Minas Gerais,Homicídio doloso,2017,8,315.0,303.0,MG
Minas Gerais,Homicídio doloso,2017,9,289.0,275.0,MG
Minas Gerais,Homicídio doloso,2017,10,351.0,334.0,MG
Minas Gerais,Homicídio doloso,2017,11,351.0,335.0,MG
Minas Gerais,Homicídio doloso,2017,12,374.0,360.0,MG
Minas Gerais,Homicídio doloso,2018,1,332.0,313.0,MG
Minas Gerais,Homicídio doloso,2018,2,264.0,255.0,MG
Minas Gerais,Homicídio doloso,2018,3,260.0,247.0,MG
Minas Gerais,Homicídio doloso,2018,4,256.0,242.0,MG
Minas Gerais,Homicídio doloso,2018,5,262.0,250.0,MG
Minas Gerais,Homicídio doloso,2018,6,242.0,233.0,MG
Minas Gerais,Homicídio doloso,2018,7,240.0,235.0,MG
Minas Gerais,Homicídio doloso,2018,8,230.0,221.0,MG
Minas Gerais,Homicídio doloso,2018,9,216.0,211.0,MG
Minas Gerais,Homicídio doloso,2018,10,266.0,253.0,MG
Minas Gerais,Homicídio doloso,2018,11,252.0,237.0,MG
Minas Gerais,Homicídio doloso,2018,12,261.0,251.0,MG
Minas Gerais,Homicídio doloso,2019,1,271.0,255.0,MG
Minas Gerais,Homicídio doloso,2019,2,200.0,195.0,MG
Minas Gerais,Homicídio doloso,2019,3,243.0,238.0,MG
Minas Gerais,Homicídio doloso,2019,4,204.0,197.0,MG
Minas Gerais,Homicídio doloso,2019,5,208.0,200.0,MG
Minas Gerais,Homicídio doloso,2019,6,198.0,189.0,MG
Minas Gerais,Homicídio doloso,2019,7,192.0,189.0,MG
Minas Gerais,Homicídio doloso,2019,8,209.0,202.0,MG
Minas Gerais,Homicídio doloso,2019,9,244.0,237.0,MG
Minas Gerais,Homicídio doloso,2019,10,237.0,231.0,MG
Minas Gerais,Homicídio doloso,2019,11,242.0,,MG
Minas Gerais,Homicídio doloso,2019,12,255.0,247.0,MG
Minas Gerais,Homicídio doloso,2020,1,215.0,209.0,MG
Minas Gerais,Homicídio doloso,2020,2,262.0,252.0,MG
Minas Gerais,Homicídio doloso,2020,3,278.0,267.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,1,7.0,7.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,2,6.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,3,5.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,4,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,5,2.0,2.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,6,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,7,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,8,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,9,8.0,8.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,10,8.0,8.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,11,9.0,9.0,MG
Minas Gerais,Lesão corporal seguida de morte,2015,12,2.0,2.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,1,7.0,7.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,2,3.0,3.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,3,9.0,9.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,4,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,5,2.0,2.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,6,2.0,2.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,7,3.0,3.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,8,9.0,9.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,9,3.0,3.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,10,8.0,8.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,11,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2016,12,6.0,6.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,1,8.0,8.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,2,5.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,3,6.0,6.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,4,5.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,5,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,6,6.0,6.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,7,8.0,8.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,8,7.0,7.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,9,6.0,6.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,10,5.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,11,2.0,2.0,MG
Minas Gerais,Lesão corporal seguida de morte,2017,12,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,1,1.0,1.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,2,3.0,3.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,3,12.0,11.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,4,5.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,5,3.0,3.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,6,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,7,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,8,6.0,6.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,9,10.0,10.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,10,6.0,6.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,11,3.0,3.0,MG
Minas Gerais,Lesão corporal seguida de morte,2018,12,2.0,2.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,1,7.0,7.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,2,5.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,3,2.0,2.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,4,1.0,1.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,5,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,6,6.0,6.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,7,5.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,8,5.0,5.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,9,10.0,10.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,10,0.0,0.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,11,7.0,7.0,MG
Minas Gerais,Lesão corporal seguida de morte,2019,12,4.0,4.0,MG
Minas Gerais,Lesão corporal seguida de morte,2020,1,2.0,2.0,MG
Minas Gerais,Lesão corporal seguida de morte,2020,2,7.0,7.0,MG
Minas Gerais,Lesão corporal seguida de morte,2020,3,7.0,0.0,MG
Minas Gerais,Roubo seguido de morte (latrocínio),2015,1,7.0,7.0,MG
Minas Gerais,Roubo seguido de morte (latrocínio),2015,2,5.0,5.0,MG
Minas Gerais,Roubo seguido de morte (latrocínio),2015,3,7.0,7.0,MG
Minas Gerais,Roubo seguido de morte (latrocínio),2015,4,10.0,10.0,MG
Minas Gerais,Roubo seguido de morte (latrocínio),2015,5,5.0,5.0,MG
